City,Date,PM 2.5 Value
BatonRouge,8/12/2020,5.8
BatonRouge,9/12/2020,5.2
BatonRouge,10/12/2020,6.5
BatonRouge,11/12/2020,9.1
BatonRouge,12/12/2020,6.4
BatonRouge,1/12/2021,9.3
BatonRouge,2/12/2021,5.1
BatonRouge,3/12/2021,6.8
BatonRouge,4/12/2021,9.3
BatonRouge,5/12/2021,5.2
BatonRouge,6/12/2021,7.9
BatonRouge,7/12/2021,16.7
BatonRouge,8/12/2021,6.6
BatonRouge,9/12/2021,8.5
BatonRouge,10/12/2021,7.7
BatonRouge,11/12/2021,7.5
BatonRouge,12/12/2021,5.1
BatonRouge,1/13/2011,9.1
BatonRouge,2/13/2011,8.5
BatonRouge,3/13/2011,5.5
BatonRouge,4/13/2011,9.2
BatonRouge,5/13/2011,9.8
BatonRouge,6/13/2011,14.8
BatonRouge,7/13/2011,5
BatonRouge,8/13/2011,6.6
BatonRouge,9/13/2011,11
BatonRouge,10/13/2011,10.6
BatonRouge,11/13/2011,8.7
BatonRouge,12/13/2011,7.7
BatonRouge,1/13/2012,13
BatonRouge,2/13/2012,6
BatonRouge,3/13/2012,7.8
BatonRouge,4/13/2012,9.35
BatonRouge,5/13/2012,10.9
BatonRouge,6/13/2012,10.8
BatonRouge,7/13/2012,4.1
BatonRouge,8/13/2012,8.9
BatonRouge,9/13/2012,10.3
BatonRouge,10/13/2012,14.4
BatonRouge,11/13/2012,5.6
BatonRouge,12/13/2012,9.8
BatonRouge,1/13/2013,4.4
BatonRouge,2/13/2013,4.6
BatonRouge,3/13/2013,6.6
BatonRouge,4/13/2013,5.3
BatonRouge,5/13/2013,5.1
BatonRouge,6/13/2013,9.5
BatonRouge,8/13/2013,5.8
BatonRouge,9/13/2013,14.1
BatonRouge,10/13/2013,6.9
BatonRouge,11/13/2013,5.4
BatonRouge,12/13/2013,7.2
BatonRouge,1/13/2014,4.9
BatonRouge,2/13/2014,10.7
BatonRouge,3/13/2014,5.2
BatonRouge,4/13/2014,6.7
BatonRouge,5/13/2014,7.1
BatonRouge,6/13/2014,5.8
BatonRouge,7/13/2014,12.5
BatonRouge,8/13/2014,8.6
BatonRouge,9/13/2014,9.4
BatonRouge,10/13/2014,4.7
BatonRouge,11/13/2014,12.5
BatonRouge,12/13/2014,18
BatonRouge,1/13/2015,9.7
BatonRouge,2/13/2015,11
BatonRouge,3/13/2015,5.8
BatonRouge,4/13/2015,4
BatonRouge,5/13/2015,13.5
BatonRouge,6/13/2015,7.5
BatonRouge,7/13/2015,7.7
BatonRouge,8/13/2015,14.1
BatonRouge,9/13/2015,5.6
BatonRouge,12/13/2015,5.7
BatonRouge,1/13/2016,10.3
BatonRouge,2/13/2016,12.5
BatonRouge,4/13/2016,5.8
BatonRouge,5/13/2016,9.1
BatonRouge,6/13/2016,7.9
BatonRouge,7/13/2016,10.9
BatonRouge,10/13/2016,29.2
BatonRouge,11/13/2016,14.3
BatonRouge,12/13/2016,7.8
BatonRouge,1/13/2017,5
BatonRouge,2/13/2017,13.4
BatonRouge,3/13/2017,6.6
BatonRouge,4/13/2017,16.1
BatonRouge,5/13/2017,5.9
BatonRouge,6/13/2017,5.2
BatonRouge,7/13/2017,3.9
BatonRouge,8/13/2017,4.4
BatonRouge,10/13/2017,8.8
BatonRouge,11/13/2017,10.3
BatonRouge,12/13/2017,14.2
BatonRouge,1/13/2018,5.2
BatonRouge,4/13/2018,9
BatonRouge,5/13/2018,13.5
BatonRouge,6/13/2018,5.5
BatonRouge,7/13/2018,15.4
BatonRouge,8/13/2018,28.1
BatonRouge,9/13/2018,6.3
BatonRouge,11/13/2018,5.8
BatonRouge,12/13/2018,4.7
BatonRouge,1/13/2019,4.9
BatonRouge,2/13/2019,4.1
BatonRouge,3/13/2019,6.7
BatonRouge,4/13/2019,11.4
BatonRouge,5/13/2019,5
BatonRouge,6/13/2019,11.9
BatonRouge,7/13/2019,6.1
BatonRouge,8/13/2019,9
BatonRouge,9/13/2019,18.9
BatonRouge,10/13/2019,7
BatonRouge,11/13/2019,7.8
BatonRouge,12/13/2019,8.5
BatonRouge,1/13/2020,8.5
BatonRouge,2/13/2020,3.3
BatonRouge,3/13/2020,6.2
BatonRouge,5/13/2020,9
BatonRouge,6/13/2020,9.5
BatonRouge,7/13/2020,11.2
BatonRouge,8/13/2020,4.4
BatonRouge,9/13/2020,4.6
BatonRouge,10/13/2020,9.5
BatonRouge,11/13/2020,9.2
BatonRouge,12/13/2020,6.7
BatonRouge,1/13/2021,8.4
BatonRouge,2/13/2021,9.9
BatonRouge,3/13/2021,9.3
BatonRouge,4/13/2021,7.4
BatonRouge,5/13/2021,6.1
BatonRouge,6/13/2021,8.4
BatonRouge,7/13/2021,13.7
BatonRouge,9/13/2021,9
BatonRouge,10/13/2021,7.4
BatonRouge,11/13/2021,5.2
BatonRouge,12/13/2021,8.9
BatonRouge,1/14/2011,9.9
BatonRouge,2/14/2011,8.4
BatonRouge,3/14/2011,8.4
BatonRouge,4/14/2011,11.8
BatonRouge,5/14/2011,6.8
BatonRouge,6/14/2011,10.2
BatonRouge,7/14/2011,7.7
BatonRouge,8/14/2011,8.2
BatonRouge,9/14/2011,9.3
BatonRouge,10/14/2011,10.4
BatonRouge,11/14/2011,6.2
BatonRouge,12/14/2011,9.5
BatonRouge,1/14/2012,8.2
BatonRouge,2/14/2012,8.7
BatonRouge,3/14/2012,7.2
BatonRouge,4/14/2012,11.4
BatonRouge,5/14/2012,15.1
BatonRouge,6/14/2012,10.5
BatonRouge,7/14/2012,7
BatonRouge,8/14/2012,7.6
BatonRouge,9/14/2012,10.7
BatonRouge,10/14/2012,14.5
BatonRouge,11/14/2012,5
BatonRouge,12/14/2012,17.6
BatonRouge,1/14/2013,2.7
BatonRouge,2/14/2013,7.5
BatonRouge,3/14/2013,5
BatonRouge,4/14/2013,3.9
BatonRouge,6/14/2013,12.5
BatonRouge,8/14/2013,5.4
BatonRouge,9/14/2013,16.6
BatonRouge,10/14/2013,11.9
BatonRouge,11/14/2013,7.5
BatonRouge,12/14/2013,9
BatonRouge,1/14/2014,4.8
BatonRouge,2/14/2014,6.2
BatonRouge,3/14/2014,7.4
BatonRouge,4/14/2014,6.4
BatonRouge,5/14/2014,9.7
BatonRouge,6/14/2014,10.1
BatonRouge,7/14/2014,9.9
BatonRouge,8/14/2014,11
BatonRouge,9/14/2014,9.8
BatonRouge,10/14/2014,3.7
BatonRouge,11/14/2014,3.5
BatonRouge,12/14/2014,18.2
BatonRouge,1/14/2015,7.8
BatonRouge,2/14/2015,13.1
BatonRouge,3/14/2015,8.7
BatonRouge,4/14/2015,4.7
BatonRouge,5/14/2015,13.7
BatonRouge,6/14/2015,3
BatonRouge,7/14/2015,4.9
BatonRouge,8/14/2015,14.4
BatonRouge,9/14/2015,8.2
BatonRouge,11/14/2015,7.2
BatonRouge,12/14/2015,4.4
BatonRouge,1/14/2016,5.9
BatonRouge,2/14/2016,10
BatonRouge,4/14/2016,5.3
BatonRouge,5/14/2016,9.4
BatonRouge,6/14/2016,11.9
BatonRouge,7/14/2016,6.8
BatonRouge,8/14/2016,4.5
BatonRouge,10/14/2016,23.4
BatonRouge,11/14/2016,21.9
BatonRouge,12/14/2016,11.2
BatonRouge,1/14/2017,6.9
BatonRouge,2/14/2017,9.3
BatonRouge,3/14/2017,6.3
BatonRouge,4/14/2017,17.5
BatonRouge,5/14/2017,12.2
BatonRouge,6/14/2017,5.7
BatonRouge,7/14/2017,4.4
BatonRouge,8/14/2017,4.5
BatonRouge,10/14/2017,7.4
BatonRouge,11/14/2017,12.4
BatonRouge,12/14/2017,9.7
BatonRouge,1/14/2018,5.6
BatonRouge,2/14/2018,4.1
BatonRouge,3/14/2018,15.9
BatonRouge,4/14/2018,15.7
BatonRouge,5/14/2018,16.5
BatonRouge,6/14/2018,6.2
BatonRouge,7/14/2018,8.3
BatonRouge,8/14/2018,35.6
BatonRouge,9/14/2018,6.8
BatonRouge,11/14/2018,6.7
BatonRouge,12/14/2018,2.6
BatonRouge,1/14/2019,8.1
BatonRouge,2/14/2019,5.3
BatonRouge,3/14/2019,13.8
BatonRouge,4/14/2019,3.2
BatonRouge,5/14/2019,6
BatonRouge,6/14/2019,11.3
BatonRouge,7/14/2019,12.8
BatonRouge,8/14/2019,9.9
BatonRouge,9/14/2019,14.9
BatonRouge,10/14/2019,8.8
BatonRouge,11/14/2019,13.2
BatonRouge,12/14/2019,12.5
BatonRouge,2/14/2020,4
BatonRouge,3/14/2020,6.3
BatonRouge,5/14/2020,6.2
BatonRouge,6/14/2020,9.3
BatonRouge,7/14/2020,10.2
BatonRouge,8/14/2020,4.6
BatonRouge,9/14/2020,5.2
BatonRouge,10/14/2020,9.5
BatonRouge,11/14/2020,12
BatonRouge,12/14/2020,3.7
BatonRouge,1/14/2021,8.5
BatonRouge,2/14/2021,9.4
BatonRouge,3/14/2021,6.9
BatonRouge,4/14/2021,5.1
BatonRouge,5/14/2021,6.9
BatonRouge,6/14/2021,9.4
BatonRouge,7/14/2021,8.8
BatonRouge,8/14/2021,10
BatonRouge,9/14/2021,5
BatonRouge,10/14/2021,7.5
BatonRouge,11/14/2021,9.3
BatonRouge,12/14/2021,10.2
BatonRouge,1/15/2011,11.4
BatonRouge,2/15/2011,10.6
BatonRouge,3/15/2011,6.7
BatonRouge,4/15/2011,11.8
BatonRouge,5/15/2011,7.6
BatonRouge,6/15/2011,6.8
BatonRouge,7/15/2011,7.8
BatonRouge,8/15/2011,12
BatonRouge,9/15/2011,14.5
BatonRouge,10/15/2011,12.2
BatonRouge,11/15/2011,8.7
BatonRouge,12/15/2011,6.3
BatonRouge,1/15/2012,13.7
BatonRouge,2/15/2012,2.6
BatonRouge,3/15/2012,7.6
BatonRouge,4/15/2012,13.3
BatonRouge,5/15/2012,14.3
BatonRouge,6/15/2012,7.8
BatonRouge,7/15/2012,7.5
BatonRouge,8/15/2012,10.8
BatonRouge,9/15/2012,10.3
BatonRouge,10/15/2012,7
BatonRouge,11/15/2012,6.5
BatonRouge,12/15/2012,7.7
BatonRouge,1/15/2013,1.4
BatonRouge,2/15/2013,7.1
BatonRouge,3/15/2013,5.9
BatonRouge,4/15/2013,9.7
BatonRouge,5/15/2013,10.2
BatonRouge,6/15/2013,13.1
BatonRouge,7/15/2013,4.6
BatonRouge,8/15/2013,10.8
BatonRouge,9/15/2013,15.2
BatonRouge,10/15/2013,11.7
BatonRouge,11/15/2013,11.5
BatonRouge,12/15/2013,7.7
BatonRouge,1/15/2014,4.7
BatonRouge,2/15/2014,5.9
BatonRouge,3/15/2014,8
BatonRouge,4/15/2014,5.3
BatonRouge,5/15/2014,10.7
BatonRouge,6/15/2014,8.8
BatonRouge,7/15/2014,7
BatonRouge,8/15/2014,14
BatonRouge,9/15/2014,9
BatonRouge,10/15/2014,6.4
BatonRouge,11/15/2014,9.4
BatonRouge,12/15/2014,8.3
BatonRouge,1/15/2015,8.7
BatonRouge,2/15/2015,23.6
BatonRouge,3/15/2015,14.2
BatonRouge,4/15/2015,7.1
BatonRouge,5/15/2015,5.6
BatonRouge,6/15/2015,4.4
BatonRouge,7/15/2015,4.8
BatonRouge,8/15/2015,18.2
BatonRouge,9/15/2015,8.2
BatonRouge,11/15/2015,8.5
BatonRouge,12/15/2015,8.8
BatonRouge,1/15/2016,5.7
BatonRouge,2/15/2016,6
BatonRouge,4/15/2016,6.5
BatonRouge,5/15/2016,9.5
BatonRouge,6/15/2016,17.9
BatonRouge,7/15/2016,8
BatonRouge,10/15/2016,9.3
BatonRouge,11/15/2016,18.1
BatonRouge,12/15/2016,7.1
BatonRouge,1/15/2017,5.1
BatonRouge,2/15/2017,5.9
BatonRouge,3/15/2017,9
BatonRouge,4/15/2017,14.9
BatonRouge,5/15/2017,10
BatonRouge,6/15/2017,6
BatonRouge,7/15/2017,6.8
BatonRouge,8/15/2017,3.7
BatonRouge,10/15/2017,6
BatonRouge,12/15/2017,6.4
BatonRouge,1/15/2018,11.8
BatonRouge,2/15/2018,7.2
BatonRouge,3/15/2018,9.9
BatonRouge,4/15/2018,6.7
BatonRouge,5/15/2018,19.7
BatonRouge,6/15/2018,7.8
BatonRouge,7/15/2018,9
BatonRouge,8/15/2018,22.2
BatonRouge,9/15/2018,9.2
BatonRouge,11/15/2018,8
BatonRouge,1/15/2019,10.9
BatonRouge,2/15/2019,6.6
BatonRouge,3/15/2019,6.3
BatonRouge,4/15/2019,6.5
BatonRouge,5/15/2019,12.4
BatonRouge,6/15/2019,11.9
BatonRouge,7/15/2019,10.2
BatonRouge,8/15/2019,9.1
BatonRouge,9/15/2019,11.2
BatonRouge,10/15/2019,6.4
BatonRouge,11/15/2019,10.7
BatonRouge,12/15/2019,7.6
BatonRouge,2/15/2020,4.6
BatonRouge,3/15/2020,9.3
BatonRouge,4/15/2020,11.9
BatonRouge,5/15/2020,6.5
BatonRouge,6/15/2020,11.8
BatonRouge,7/15/2020,11.2
BatonRouge,8/15/2020,6
BatonRouge,9/15/2020,5.8
BatonRouge,10/15/2020,15.7
BatonRouge,11/15/2020,5.5
BatonRouge,12/15/2020,7.2
BatonRouge,1/15/2021,4.9
BatonRouge,2/15/2021,6.5
BatonRouge,3/15/2021,5.9
BatonRouge,4/15/2021,3.4
BatonRouge,5/15/2021,8
BatonRouge,6/15/2021,15.5
BatonRouge,7/15/2021,7.8
BatonRouge,8/15/2021,8.6
BatonRouge,9/15/2021,5.5
BatonRouge,10/15/2021,9.7
BatonRouge,11/15/2021,9.3
BatonRouge,12/15/2021,9.5
BatonRouge,1/16/2011,13.8
BatonRouge,2/16/2011,10.2
BatonRouge,3/16/2011,7.8
BatonRouge,4/16/2011,9.1
BatonRouge,5/16/2011,5.2
BatonRouge,6/16/2011,8
BatonRouge,7/16/2011,7.9
BatonRouge,8/16/2011,7.7
BatonRouge,9/16/2011,12.5
BatonRouge,10/16/2011,14.7
BatonRouge,11/16/2011,5.7
BatonRouge,12/16/2011,6.2
BatonRouge,1/16/2012,13.7
BatonRouge,2/16/2012,3.2
BatonRouge,3/16/2012,8.2
BatonRouge,4/16/2012,9.9
BatonRouge,5/16/2012,14.2
BatonRouge,6/16/2012,8.2
BatonRouge,7/16/2012,6.1
BatonRouge,8/16/2012,5.7
BatonRouge,9/16/2012,4.6
BatonRouge,10/16/2012,5.1
BatonRouge,11/16/2012,15.2
BatonRouge,12/16/2012,6.2
BatonRouge,1/16/2013,3.6
BatonRouge,2/16/2013,5.6
BatonRouge,3/16/2013,7.8
BatonRouge,4/16/2013,7.7
BatonRouge,5/16/2013,8.3
BatonRouge,6/16/2013,8.3
BatonRouge,7/16/2013,5.4
BatonRouge,8/16/2013,16.1
BatonRouge,9/16/2013,11.2
BatonRouge,10/16/2013,7.9
BatonRouge,11/16/2013,7
BatonRouge,12/16/2013,14.4
BatonRouge,2/16/2014,10.1
BatonRouge,3/16/2014,5.4
BatonRouge,4/16/2014,6.3
BatonRouge,5/16/2014,7.1
BatonRouge,6/16/2014,10.2
BatonRouge,7/16/2014,7.9
BatonRouge,8/16/2014,8.4
BatonRouge,9/16/2014,2.6
BatonRouge,10/16/2014,10.9
BatonRouge,11/16/2014,6.1
BatonRouge,12/16/2014,7.5
BatonRouge,1/16/2015,12
BatonRouge,2/16/2015,12.3
BatonRouge,4/16/2015,4.8
BatonRouge,5/16/2015,8.9
BatonRouge,6/16/2015,10.4
BatonRouge,7/16/2015,6.6
BatonRouge,8/16/2015,10.9
BatonRouge,9/16/2015,8.9
BatonRouge,11/16/2015,8.1
BatonRouge,12/16/2015,9.2
BatonRouge,1/16/2016,6.4
BatonRouge,2/16/2016,4.9
BatonRouge,4/16/2016,7.6
BatonRouge,6/16/2016,15.7
BatonRouge,7/16/2016,9.6
BatonRouge,9/16/2016,5.3
BatonRouge,10/16/2016,6.8
BatonRouge,11/16/2016,16.5
BatonRouge,12/16/2016,10.5
BatonRouge,1/16/2017,6.1
BatonRouge,2/16/2017,7.4
BatonRouge,3/16/2017,10.4
BatonRouge,4/16/2017,8
BatonRouge,5/16/2017,8.5
BatonRouge,6/16/2017,5.8
BatonRouge,7/16/2017,5.9
BatonRouge,8/16/2017,3.5
BatonRouge,9/16/2017,3.5
BatonRouge,10/16/2017,4
BatonRouge,12/16/2017,6.4
BatonRouge,1/16/2018,10.8
BatonRouge,2/16/2018,8.7
BatonRouge,3/16/2018,9.4
BatonRouge,4/16/2018,6.3
BatonRouge,5/16/2018,19.1
BatonRouge,6/16/2018,8
BatonRouge,7/16/2018,27
BatonRouge,8/16/2018,12.8
BatonRouge,9/16/2018,9.6
BatonRouge,10/16/2018,7.8
BatonRouge,11/16/2018,10.8
BatonRouge,1/16/2019,13.9
BatonRouge,2/16/2019,12
BatonRouge,3/16/2019,4.7
BatonRouge,4/16/2019,7.4
BatonRouge,5/16/2019,11.8
BatonRouge,6/16/2019,6
BatonRouge,7/16/2019,12.5
BatonRouge,8/16/2019,12.7
BatonRouge,9/16/2019,7.5
BatonRouge,11/16/2019,10.5
BatonRouge,12/16/2019,7.8
BatonRouge,2/16/2020,2.9
BatonRouge,3/16/2020,7.3
BatonRouge,4/16/2020,5.2
BatonRouge,5/16/2020,7.2
BatonRouge,6/16/2020,12.2
BatonRouge,7/16/2020,6.4
BatonRouge,8/16/2020,9.5
BatonRouge,9/16/2020,7.3
BatonRouge,10/16/2020,7
BatonRouge,11/16/2020,3.2
BatonRouge,12/16/2020,4.5
BatonRouge,2/16/2021,10.3
BatonRouge,3/16/2021,7.1
BatonRouge,4/16/2021,7.6
BatonRouge,5/16/2021,6.9
BatonRouge,6/16/2021,10.4
BatonRouge,7/16/2021,8.8
BatonRouge,8/16/2021,8.9
BatonRouge,9/16/2021,7.4
BatonRouge,10/16/2021,7.1
BatonRouge,11/16/2021,10.6
BatonRouge,12/16/2021,8.9
BatonRouge,1/17/2011,10.8
BatonRouge,2/17/2011,9.8
BatonRouge,3/17/2011,9.8
BatonRouge,4/17/2011,7.2
BatonRouge,5/17/2011,7.7
BatonRouge,6/17/2011,7.5
BatonRouge,7/17/2011,8.9
BatonRouge,8/17/2011,11.9
BatonRouge,9/17/2011,14.9
BatonRouge,10/17/2011,14.2
BatonRouge,11/17/2011,8.6
BatonRouge,12/17/2011,6
BatonRouge,1/17/2012,11.5
BatonRouge,2/17/2012,8.2
BatonRouge,3/17/2012,7.7
BatonRouge,4/17/2012,6.6
BatonRouge,5/17/2012,15.3
BatonRouge,6/17/2012,6.9
BatonRouge,7/17/2012,6.9
BatonRouge,8/17/2012,6.5
BatonRouge,9/17/2012,3
BatonRouge,10/17/2012,10.2
BatonRouge,11/17/2012,17.4
BatonRouge,12/17/2012,5.6
BatonRouge,1/17/2013,5.3
BatonRouge,2/17/2013,8.7
BatonRouge,3/17/2013,4.4
BatonRouge,4/17/2013,9.7
BatonRouge,5/17/2013,10.8
BatonRouge,6/17/2013,4.6
BatonRouge,7/17/2013,7.6
BatonRouge,8/17/2013,9.7
BatonRouge,9/17/2013,14.8
BatonRouge,10/17/2013,4.5
BatonRouge,11/17/2013,4.1
BatonRouge,12/17/2013,19.5
BatonRouge,1/17/2014,6.4
BatonRouge,2/17/2014,7.5
BatonRouge,3/17/2014,4.7
BatonRouge,4/17/2014,8.9
BatonRouge,5/17/2014,6.2
BatonRouge,6/17/2014,7.2
BatonRouge,7/17/2014,10.6
BatonRouge,8/17/2014,4.7
BatonRouge,10/17/2014,7
BatonRouge,11/17/2014,6.3
BatonRouge,12/17/2014,6.6
BatonRouge,1/17/2015,16.7
BatonRouge,2/17/2015,7.2
BatonRouge,3/17/2015,13
BatonRouge,4/17/2015,7.7
BatonRouge,5/17/2015,7.1
BatonRouge,6/17/2015,10
BatonRouge,7/17/2015,5.1
BatonRouge,8/17/2015,4.3
BatonRouge,9/17/2015,9.7
BatonRouge,10/17/2015,13.5
BatonRouge,11/17/2015,5
BatonRouge,12/17/2015,5.3
BatonRouge,1/17/2016,7.7
BatonRouge,2/17/2016,5
BatonRouge,3/17/2016,12
BatonRouge,4/17/2016,8.2
BatonRouge,5/17/2016,6.6
BatonRouge,6/17/2016,21.2
BatonRouge,7/17/2016,6
BatonRouge,9/17/2016,4
BatonRouge,10/17/2016,8.6
BatonRouge,11/17/2016,13.7
BatonRouge,12/17/2016,6.7
BatonRouge,2/17/2017,9.2
BatonRouge,3/17/2017,6.9
BatonRouge,5/17/2017,7.2
BatonRouge,6/17/2017,5.7
BatonRouge,7/17/2017,4.6
BatonRouge,8/17/2017,6.3
BatonRouge,9/17/2017,5.7
BatonRouge,10/17/2017,5.7
BatonRouge,12/17/2017,5.9
BatonRouge,1/17/2018,8.3
BatonRouge,2/17/2018,7.2
BatonRouge,3/17/2018,9.8
BatonRouge,4/17/2018,7
BatonRouge,5/17/2018,10.9
BatonRouge,6/17/2018,17.3
BatonRouge,7/17/2018,35.4
BatonRouge,8/17/2018,8.1
BatonRouge,9/17/2018,11.4
BatonRouge,10/17/2018,3.8
BatonRouge,11/17/2018,17
BatonRouge,1/17/2019,6.7
BatonRouge,2/17/2019,6
BatonRouge,3/17/2019,5
BatonRouge,4/17/2019,6.1
BatonRouge,5/17/2019,9.9
BatonRouge,6/17/2019,6.7
BatonRouge,7/17/2019,18.2
BatonRouge,8/17/2019,8.2
BatonRouge,9/17/2019,6.4
BatonRouge,10/17/2019,6.1
BatonRouge,11/17/2019,16.5
BatonRouge,12/17/2019,5.5
BatonRouge,1/17/2020,6.3
BatonRouge,2/17/2020,10.6
BatonRouge,3/17/2020,6.5
BatonRouge,4/17/2020,9.7
BatonRouge,5/17/2020,3.9
BatonRouge,6/17/2020,11.1
BatonRouge,7/17/2020,6.2
BatonRouge,8/17/2020,11
BatonRouge,9/17/2020,7
BatonRouge,10/17/2020,5
BatonRouge,11/17/2020,6.6
BatonRouge,12/17/2020,8.3
BatonRouge,2/17/2021,8
BatonRouge,3/17/2021,6.7
BatonRouge,4/17/2021,7
BatonRouge,5/17/2021,5.7
BatonRouge,6/17/2021,10.1
BatonRouge,7/17/2021,6.9
BatonRouge,8/17/2021,10
BatonRouge,9/17/2021,5.8
BatonRouge,10/17/2021,5.6
BatonRouge,11/17/2021,7.6
BatonRouge,12/17/2021,7.3
BatonRouge,1/18/2011,11.2
BatonRouge,2/18/2011,10.5
BatonRouge,3/18/2011,6.8
BatonRouge,4/18/2011,9.9
BatonRouge,5/18/2011,19.4
BatonRouge,6/18/2011,8.5
BatonRouge,7/18/2011,6.8
BatonRouge,8/18/2011,13.4
BatonRouge,9/18/2011,13.6
BatonRouge,10/18/2011,10.4
BatonRouge,11/18/2011,9
BatonRouge,12/18/2011,9.4
BatonRouge,1/18/2012,16.4
BatonRouge,2/18/2012,5.8
BatonRouge,3/18/2012,5.5
BatonRouge,4/18/2012,8.5
BatonRouge,5/18/2012,18.4
BatonRouge,6/18/2012,5.2
BatonRouge,7/18/2012,7.5
BatonRouge,8/18/2012,5.7
BatonRouge,9/18/2012,4.1
BatonRouge,10/18/2012,5.5
BatonRouge,11/18/2012,13
BatonRouge,12/18/2012,5.5
BatonRouge,1/18/2013,6.6
BatonRouge,2/18/2013,4.8
BatonRouge,3/18/2013,12.4
BatonRouge,5/18/2013,11.3
BatonRouge,6/18/2013,4.2
BatonRouge,7/18/2013,7.8
BatonRouge,8/18/2013,5.6
BatonRouge,9/18/2013,9
BatonRouge,10/18/2013,6.2
BatonRouge,11/18/2013,4.1
BatonRouge,12/18/2013,9.2
BatonRouge,1/18/2014,8.7
BatonRouge,2/18/2014,7.5
BatonRouge,3/18/2014,8.5
BatonRouge,5/18/2014,10.9
BatonRouge,6/18/2014,9.7
BatonRouge,7/18/2014,6.8
BatonRouge,8/18/2014,11.5
BatonRouge,10/18/2014,8.6
BatonRouge,11/18/2014,5.8
BatonRouge,12/18/2014,11.7
BatonRouge,1/18/2015,9.1
BatonRouge,2/18/2015,6.2
BatonRouge,3/18/2015,11.2
BatonRouge,4/18/2015,5.4
BatonRouge,5/18/2015,5.8
BatonRouge,6/18/2015,5.8
BatonRouge,7/18/2015,6.4
BatonRouge,8/18/2015,3.8
BatonRouge,9/18/2015,10.2
BatonRouge,10/18/2015,11.4
BatonRouge,12/18/2015,4.3
BatonRouge,1/18/2016,5.7
BatonRouge,2/18/2016,9.5
BatonRouge,3/18/2016,9.3
BatonRouge,4/18/2016,7.2
BatonRouge,5/18/2016,6.1
BatonRouge,6/18/2016,8.5
BatonRouge,7/18/2016,7.4
BatonRouge,9/18/2016,7.8
BatonRouge,10/18/2016,9.8
BatonRouge,11/18/2016,10.2
BatonRouge,12/18/2016,5.2
BatonRouge,2/18/2017,11.6
BatonRouge,3/18/2017,6.9
BatonRouge,4/18/2017,9.8
BatonRouge,5/18/2017,5.5
BatonRouge,6/18/2017,4.4
BatonRouge,7/18/2017,6
BatonRouge,8/18/2017,6.2
BatonRouge,9/18/2017,7.8
BatonRouge,10/18/2017,8.2
BatonRouge,11/18/2017,6.2
BatonRouge,12/18/2017,5.5
BatonRouge,2/18/2018,6.3
BatonRouge,3/18/2018,12.3
BatonRouge,4/18/2018,8
BatonRouge,5/18/2018,13.2
BatonRouge,6/18/2018,14.4
BatonRouge,7/18/2018,22
BatonRouge,8/18/2018,5.5
BatonRouge,9/18/2018,16.5
BatonRouge,10/18/2018,5.9
BatonRouge,11/18/2018,18
BatonRouge,12/18/2018,16.3
BatonRouge,1/18/2019,8
BatonRouge,2/18/2019,3.2
BatonRouge,3/18/2019,10.4
BatonRouge,4/18/2019,5.9
BatonRouge,5/18/2019,8.8
BatonRouge,6/18/2019,5.9
BatonRouge,7/18/2019,10.6
BatonRouge,8/18/2019,6.4
BatonRouge,9/18/2019,6.3
BatonRouge,10/18/2019,6.9
BatonRouge,11/18/2019,18.3
BatonRouge,12/18/2019,6.8
BatonRouge,1/18/2020,7.4
BatonRouge,2/18/2020,9.8
BatonRouge,3/18/2020,8.4
BatonRouge,4/18/2020,8
BatonRouge,5/18/2020,7.1
BatonRouge,6/18/2020,14.1
BatonRouge,7/18/2020,8.3
BatonRouge,8/18/2020,8.2
BatonRouge,9/18/2020,12.1
BatonRouge,10/18/2020,8.7
BatonRouge,11/18/2020,8.3
BatonRouge,12/18/2020,9.6
BatonRouge,2/18/2021,7.4
BatonRouge,3/18/2021,4.2
BatonRouge,4/18/2021,7.2
BatonRouge,5/18/2021,2.6
BatonRouge,6/18/2021,9.4
BatonRouge,7/18/2021,6
BatonRouge,8/18/2021,7.2
BatonRouge,9/18/2021,4.4
BatonRouge,10/18/2021,11
BatonRouge,11/18/2021,8
BatonRouge,12/18/2021,5
BatonRouge,1/19/2011,8.7
BatonRouge,2/19/2011,11.8
BatonRouge,3/19/2011,8.5
BatonRouge,4/19/2011,11.9
BatonRouge,5/19/2011,8.3
BatonRouge,6/19/2011,7.5
BatonRouge,7/19/2011,8.2
BatonRouge,8/19/2011,10.45
BatonRouge,9/19/2011,12.7
BatonRouge,10/19/2011,5.6
BatonRouge,11/19/2011,7.35
BatonRouge,12/19/2011,9.1
BatonRouge,1/19/2012,12.2
BatonRouge,2/19/2012,5.8
BatonRouge,3/19/2012,5.6
BatonRouge,4/19/2012,7.3
BatonRouge,5/19/2012,16.7
BatonRouge,6/19/2012,16.4
BatonRouge,7/19/2012,5.3
BatonRouge,8/19/2012,5.8
BatonRouge,9/19/2012,6.85
BatonRouge,10/19/2012,7.9
BatonRouge,11/19/2012,14.5
BatonRouge,12/19/2012,8
BatonRouge,1/19/2013,11.7
BatonRouge,2/19/2013,4.9
BatonRouge,3/19/2013,7.4
BatonRouge,4/19/2013,5.5
BatonRouge,5/19/2013,8.2
BatonRouge,6/19/2013,7.2
BatonRouge,7/19/2013,10
BatonRouge,8/19/2013,4.3
BatonRouge,9/19/2013,7.5
