City,Year,Month,Day,pm25
PORT ALLEN,2014,11,29,68
PORT ALLEN,2014,11,30,84
PORT ALLEN,2014,12,1,82
PORT ALLEN,2014,12,2,116
PORT ALLEN,2014,12,3,102
PORT ALLEN,2014,12,4,120
PORT ALLEN,2014,12,5,76
PORT ALLEN,2014,12,6,53
PORT ALLEN,2014,12,7,80
PORT ALLEN,2014,12,8,110
PORT ALLEN,2014,12,9,107
PORT ALLEN,2014,12,10,83
PORT ALLEN,2014,12,11,127
PORT ALLEN,2014,12,12,194
PORT ALLEN,2014,12,13,224
PORT ALLEN,2014,12,14,199
PORT ALLEN,2014,12,15,108
PORT ALLEN,2014,12,16,58
PORT ALLEN,2014,12,17,67
PORT ALLEN,2014,12,18,116
PORT ALLEN,2014,12,19,58
PORT ALLEN,2014,12,20,53
PORT ALLEN,2014,12,21,90
PORT ALLEN,2014,12,22,108
PORT ALLEN,2014,12,23,57
PORT ALLEN,2014,12,24,22
PORT ALLEN,2014,12,25,48
PORT ALLEN,2014,12,26,51
PORT ALLEN,2014,12,27,49
PORT ALLEN,2014,12,28,24
PORT ALLEN,2014,12,29,27
PORT ALLEN,2014,12,30,40
PORT ALLEN,2014,12,31,67
BATON ROUGE / CAPITOL 1,2015,1,1,105
BATON ROUGE / CAPITOL 1,2015,1,2,100
BATON ROUGE / CAPITOL 1,2015,1,3,36
BATON ROUGE / CAPITOL 1,2015,1,4,50
BATON ROUGE / CAPITOL 1,2015,1,5,70
BATON ROUGE / CAPITOL 1,2015,1,6,101
BATON ROUGE / CAPITOL 1,2015,1,7,64
BATON ROUGE / CAPITOL 1,2015,1,8,71
BATON ROUGE / CAPITOL 1,2015,1,9,86
BATON ROUGE / CAPITOL 1,2015,1,10,76
BATON ROUGE / CAPITOL 1,2015,1,11,97
BATON ROUGE / CAPITOL 1,2015,1,12,103
BATON ROUGE / CAPITOL 1,2015,1,13,97
BATON ROUGE / CAPITOL 1,2015,1,14,78
BATON ROUGE / CAPITOL 1,2015,1,15,87
BATON ROUGE / CAPITOL 1,2015,1,16,120
BATON ROUGE / CAPITOL 1,2015,1,17,167
BATON ROUGE / CAPITOL 1,2015,1,18,91
BATON ROUGE / CAPITOL 1,2015,1,19,103
BATON ROUGE / CAPITOL 1,2015,1,20,168
BATON ROUGE / CAPITOL 1,2015,1,21,135
BATON ROUGE / CAPITOL 1,2015,1,22,71
BATON ROUGE / CAPITOL 1,2015,1,23,41
BATON ROUGE / CAPITOL 1,2015,1,24,41
BATON ROUGE / CAPITOL 1,2015,1,25,47
BATON ROUGE / CAPITOL 1,2015,1,26,58
BATON ROUGE / CAPITOL 1,2015,1,27,97
BATON ROUGE / CAPITOL 1,2015,1,28,99
BATON ROUGE / CAPITOL 1,2015,1,29,101
BATON ROUGE / CAPITOL 1,2015,1,30,97
BATON ROUGE / CAPITOL 1,2015,1,31,238
BATON ROUGE / CAPITOL 1,2015,2,1,60
BATON ROUGE / CAPITOL 1,2015,2,2,65
BATON ROUGE / CAPITOL 1,2015,2,3,95
BATON ROUGE / CAPITOL 1,2015,2,4,83
BATON ROUGE / CAPITOL 1,2015,2,5,87
BATON ROUGE / CAPITOL 1,2015,2,6,119
BATON ROUGE / CAPITOL 1,2015,2,7,92
BATON ROUGE / CAPITOL 1,2015,2,8,57
BATON ROUGE / CAPITOL 1,2015,2,9,129
BATON ROUGE / CAPITOL 1,2015,2,10,174
BATON ROUGE / CAPITOL 1,2015,2,11,256
BATON ROUGE / CAPITOL 1,2015,2,12,126
BATON ROUGE / CAPITOL 1,2015,2,13,110
BATON ROUGE / CAPITOL 1,2015,2,14,131
BATON ROUGE / CAPITOL 1,2015,2,15,236
BATON ROUGE / CAPITOL 1,2015,2,16,123
BATON ROUGE / CAPITOL 1,2015,2,17,72
BATON ROUGE / CAPITOL 1,2015,2,18,62
BATON ROUGE / CAPITOL 1,2015,2,19,59
BATON ROUGE / CAPITOL 1,2015,2,20,71
BATON ROUGE / CAPITOL 1,2015,2,21,51
BATON ROUGE / CAPITOL 1,2015,2,22,63
BATON ROUGE / CAPITOL 1,2015,2,23,70
BATON ROUGE / CAPITOL 1,2015,2,24,56
BATON ROUGE / CAPITOL 1,2015,2,25,41
BATON ROUGE / CAPITOL 1,2015,2,26,52
BATON ROUGE / CAPITOL 1,2015,2,27,115
BATON ROUGE / CAPITOL 1,2015,2,28,97
BATON ROUGE / CAPITOL 1,2015,3,1,76
BATON ROUGE / CAPITOL 1,2015,3,2,83
BATON ROUGE / CAPITOL 1,2015,3,3,55
BATON ROUGE / CAPITOL 1,2015,3,4,57
BATON ROUGE / CAPITOL 1,2015,3,5,47
BATON ROUGE / CAPITOL 1,2015,3,6,38
BATON ROUGE / CAPITOL 1,2015,3,7,66
BATON ROUGE / CAPITOL 1,2015,3,8,143
BATON ROUGE / CAPITOL 1,2015,3,11,62
BATON ROUGE / CAPITOL 1,2015,3,12,41
BATON ROUGE / CAPITOL 1,2015,3,13,58
BATON ROUGE / CAPITOL 1,2015,3,14,87
BATON ROUGE / CAPITOL 1,2015,3,15,142
BATON ROUGE / CAPITOL 1,2015,3,17,130
BATON ROUGE / CAPITOL 1,2015,3,18,112
BATON ROUGE / CAPITOL 1,2015,3,19,110
BATON ROUGE / CAPITOL 1,2015,3,20,108
BATON ROUGE / CAPITOL 1,2015,3,21,91
BATON ROUGE / CAPITOL 1,2015,3,22,56
BATON ROUGE / CAPITOL 1,2015,3,23,120
BATON ROUGE / CAPITOL 1,2015,3,24,32
BATON ROUGE / CAPITOL 1,2015,3,26,60
BATON ROUGE / CAPITOL 1,2015,3,27,44
BATON ROUGE / CAPITOL 1,2015,3,28,63
BATON ROUGE / CAPITOL 1,2015,3,29,69
BATON ROUGE / CAPITOL 1,2015,3,30,63
BATON ROUGE / CAPITOL 1,2015,3,31,48
BATON ROUGE / CAPITOL 1,2015,4,1,67
BATON ROUGE / CAPITOL 1,2015,4,2,51
BATON ROUGE / CAPITOL 1,2015,4,10,76
BATON ROUGE / CAPITOL 1,2015,4,11,56
BATON ROUGE / CAPITOL 1,2015,4,12,43
BATON ROUGE / CAPITOL 1,2015,4,13,40
BATON ROUGE / CAPITOL 1,2015,4,14,47
BATON ROUGE / CAPITOL 1,2015,4,15,71
BATON ROUGE / CAPITOL 1,2015,4,16,48
BATON ROUGE / CAPITOL 1,2015,4,17,77
BATON ROUGE / CAPITOL 1,2015,4,18,54
BATON ROUGE / CAPITOL 1,2015,4,19,38
BATON ROUGE / CAPITOL 1,2015,4,20,54
BATON ROUGE / CAPITOL 1,2015,4,21,64
BATON ROUGE / CAPITOL 1,2015,4,22,75
BATON ROUGE / CAPITOL 1,2015,4,23,87
BATON ROUGE / CAPITOL 1,2015,4,24,135
BATON ROUGE / CAPITOL 1,2015,4,25,93
BATON ROUGE / CAPITOL 1,2015,4,26,99
BATON ROUGE / CAPITOL 1,2015,4,27,79
BATON ROUGE / CAPITOL 1,2015,4,29,104
BATON ROUGE / CAPITOL 1,2015,4,30,94
BATON ROUGE / CAPITOL 1,2015,5,1,107
BATON ROUGE / CAPITOL 1,2015,5,2,129
BATON ROUGE / CAPITOL 1,2015,5,3,127
BATON ROUGE / CAPITOL 1,2015,5,4,72
BATON ROUGE / CAPITOL 1,2015,5,5,70
BATON ROUGE / CAPITOL 1,2015,5,6,53
BATON ROUGE / CAPITOL 1,2015,5,7,63
BATON ROUGE / CAPITOL 1,2015,5,8,48
BATON ROUGE / CAPITOL 1,2015,5,9,66
BATON ROUGE / CAPITOL 1,2015,5,10,68
BATON ROUGE / CAPITOL 1,2015,5,11,94
BATON ROUGE / CAPITOL 1,2015,5,13,135
BATON ROUGE / CAPITOL 1,2015,5,14,137
BATON ROUGE / CAPITOL 1,2015,5,15,56
BATON ROUGE / CAPITOL 1,2015,5,16,89
BATON ROUGE / CAPITOL 1,2015,5,17,71
BATON ROUGE / CAPITOL 1,2015,5,18,58
BATON ROUGE / CAPITOL 1,2015,5,19,83
BATON ROUGE / CAPITOL 1,2015,5,20,62
BATON ROUGE / CAPITOL 1,2015,5,21,50
BATON ROUGE / CAPITOL 1,2015,5,22,85
BATON ROUGE / CAPITOL 1,2015,5,23,97
BATON ROUGE / CAPITOL 1,2015,5,24,76
BATON ROUGE / CAPITOL 1,2015,5,25,54
BATON ROUGE / CAPITOL 1,2015,5,26,37
BATON ROUGE / CAPITOL 1,2015,5,27,61
BATON ROUGE / CAPITOL 1,2015,5,28,79
BATON ROUGE / CAPITOL 1,2015,5,29,55
BATON ROUGE / CAPITOL 1,2015,5,30,62
BATON ROUGE / CAPITOL 1,2015,5,31,43
BATON ROUGE / CAPITOL 1,2015,6,1,89
BATON ROUGE / CAPITOL 1,2015,6,2,85
BATON ROUGE / CAPITOL 1,2015,6,3,94
BATON ROUGE / CAPITOL 1,2015,6,4,128
BATON ROUGE / CAPITOL 1,2015,6,5,146
BATON ROUGE / CAPITOL 1,2015,6,6,126
BATON ROUGE / CAPITOL 1,2015,6,7,119
BATON ROUGE / CAPITOL 1,2015,6,8,143
BATON ROUGE / CAPITOL 1,2015,6,9,81
BATON ROUGE / CAPITOL 1,2015,6,10,91
BATON ROUGE / CAPITOL 1,2015,6,11,61
BATON ROUGE / CAPITOL 1,2015,6,12,61
BATON ROUGE / CAPITOL 1,2015,6,13,75
BATON ROUGE / CAPITOL 1,2015,6,14,30
BATON ROUGE / CAPITOL 1,2015,6,15,44
BATON ROUGE / CAPITOL 1,2015,6,16,104
BATON ROUGE / CAPITOL 1,2015,6,17,100
BATON ROUGE / CAPITOL 1,2015,6,18,58
BATON ROUGE / CAPITOL 1,2015,6,19,97
BATON ROUGE / CAPITOL 1,2015,6,20,100
BATON ROUGE / CAPITOL 1,2015,6,21,106
BATON ROUGE / CAPITOL 1,2015,6,23,156
BATON ROUGE / CAPITOL 1,2015,6,25,92
BATON ROUGE / CAPITOL 1,2015,6,26,62
BATON ROUGE / CAPITOL 1,2015,6,27,79
BATON ROUGE / CAPITOL 1,2015,6,28,41
BATON ROUGE / CAPITOL 1,2015,6,30,112
BATON ROUGE / CAPITOL 1,2015,7,1,71
BATON ROUGE / CAPITOL 1,2015,7,2,124
BATON ROUGE / CAPITOL 1,2015,7,3,127
BATON ROUGE / CAPITOL 1,2015,7,4,110
BATON ROUGE / CAPITOL 1,2015,7,5,79
BATON ROUGE / CAPITOL 1,2015,7,6,72
BATON ROUGE / CAPITOL 1,2015,7,7,82
BATON ROUGE / CAPITOL 1,2015,7,8,102
BATON ROUGE / CAPITOL 1,2015,7,9,87
BATON ROUGE / CAPITOL 1,2015,7,10,89
BATON ROUGE / CAPITOL 1,2015,7,11,93
BATON ROUGE / CAPITOL 1,2015,7,12,60
BATON ROUGE / CAPITOL 1,2015,7,13,77
BATON ROUGE / CAPITOL 1,2015,7,14,49
BATON ROUGE / CAPITOL 1,2015,7,15,48
BATON ROUGE / CAPITOL 1,2015,7,16,66
BATON ROUGE / CAPITOL 1,2015,7,17,51
BATON ROUGE / CAPITOL 1,2015,7,18,64
BATON ROUGE / CAPITOL 1,2015,7,19,120
BATON ROUGE / CAPITOL 1,2015,7,20,97
BATON ROUGE / CAPITOL 1,2015,7,21,76
BATON ROUGE / CAPITOL 1,2015,7,22,61
BATON ROUGE / CAPITOL 1,2015,7,23,79
BATON ROUGE / CAPITOL 1,2015,7,24,84
BATON ROUGE / CAPITOL 1,2015,7,25,73
BATON ROUGE / CAPITOL 1,2015,7,26,156
BATON ROUGE / CAPITOL 1,2015,7,27,129
BATON ROUGE / CAPITOL 1,2015,7,28,113
BATON ROUGE / CAPITOL 1,2015,7,29,146
BATON ROUGE / CAPITOL 1,2015,7,30,152
BATON ROUGE / CAPITOL 1,2015,7,31,100
BATON ROUGE / CAPITOL 1,2015,8,1,92
BATON ROUGE / CAPITOL 1,2015,8,2,113
BATON ROUGE / CAPITOL 1,2015,8,3,154
BATON ROUGE / CAPITOL 1,2015,8,4,112
BATON ROUGE / CAPITOL 1,2015,8,5,123
BATON ROUGE / CAPITOL 1,2015,8,6,131
BATON ROUGE / CAPITOL 1,2015,8,7,112
BATON ROUGE / CAPITOL 1,2015,8,8,136
BATON ROUGE / CAPITOL 1,2015,8,9,195
BATON ROUGE / CAPITOL 1,2015,8,10,170
BATON ROUGE / CAPITOL 1,2015,8,11,119
BATON ROUGE / CAPITOL 1,2015,8,12,115
BATON ROUGE / CAPITOL 1,2015,8,13,141
BATON ROUGE / CAPITOL 1,2015,8,14,144
BATON ROUGE / CAPITOL 1,2015,8,15,182
BATON ROUGE / CAPITOL 1,2015,8,16,109
BATON ROUGE / CAPITOL 1,2015,8,17,43
BATON ROUGE / CAPITOL 1,2015,8,18,38
BATON ROUGE / CAPITOL 1,2015,8,19,50
BATON ROUGE / CAPITOL 1,2015,8,20,65
BATON ROUGE / CAPITOL 1,2015,8,21,61
BATON ROUGE / CAPITOL 1,2015,8,22,48
BATON ROUGE / CAPITOL 1,2015,8,23,57
BATON ROUGE / CAPITOL 1,2015,8,24,115
BATON ROUGE / CAPITOL 1,2015,8,25,98
BATON ROUGE / CAPITOL 1,2015,8,26,93
BATON ROUGE / CAPITOL 1,2015,8,27,84
BATON ROUGE / CAPITOL 1,2015,8,28,132
BATON ROUGE / CAPITOL 1,2015,8,29,141
BATON ROUGE / CAPITOL 1,2015,8,30,145
BATON ROUGE / CAPITOL 1,2015,8,31,139
BATON ROUGE / CAPITOL 1,2015,9,1,156
BATON ROUGE / CAPITOL 1,2015,9,2,147
BATON ROUGE / CAPITOL 1,2015,9,3,66
BATON ROUGE / CAPITOL 1,2015,9,4,61
BATON ROUGE / CAPITOL 1,2015,9,5,60
BATON ROUGE / CAPITOL 1,2015,9,6,91
BATON ROUGE / CAPITOL 1,2015,9,7,99
BATON ROUGE / CAPITOL 1,2015,9,8,125
BATON ROUGE / CAPITOL 1,2015,9,9,83
BATON ROUGE / CAPITOL 1,2015,9,10,73
BATON ROUGE / CAPITOL 1,2015,9,11,41
BATON ROUGE / CAPITOL 1,2015,9,12,65
BATON ROUGE / CAPITOL 1,2015,9,13,56
BATON ROUGE / CAPITOL 1,2015,9,14,82
BATON ROUGE / CAPITOL 1,2015,9,15,82
BATON ROUGE / CAPITOL 1,2015,9,16,89
BATON ROUGE / CAPITOL 1,2015,9,17,97
BATON ROUGE / CAPITOL 1,2015,9,18,102
BATON ROUGE / CAPITOL 1,2015,9,19,140
BATON ROUGE / CAPITOL 1,2015,9,20,167
BATON ROUGE / CAPITOL 1,2015,9,21,105
BATON ROUGE / CAPITOL 1,2015,9,22,91
BATON ROUGE / CAPITOL 1,2015,9,23,110
BATON ROUGE / CAPITOL 1,2015,9,24,84
BATON ROUGE / CAPITOL 1,2015,9,25,92
BATON ROUGE / CAPITOL 1,2015,9,26,99
BATON ROUGE / CAPITOL 1,2015,9,27,74
BATON ROUGE / CAPITOL 1,2015,9,28,33
BATON ROUGE / CAPITOL 1,2015,9,29,60
BATON ROUGE / CAPITOL 1,2015,9,30,108
BATON ROUGE / CAPITOL 1,2015,10,3,97
BATON ROUGE / CAPITOL 1,2015,10,4,72
BATON ROUGE / CAPITOL 1,2015,10,5,81
BATON ROUGE / CAPITOL 1,2015,10,6,115
BATON ROUGE / CAPITOL 1,2015,10,7,178
BATON ROUGE / CAPITOL 1,2015,10,8,169
BATON ROUGE / CAPITOL 1,2015,10,9,132
BATON ROUGE / CAPITOL 1,2015,10,10,119
BATON ROUGE / CAPITOL 1,2015,10,11,132
BATON ROUGE / CAPITOL 1,2015,10,12,156
BATON ROUGE / CAPITOL 1,2015,10,17,135
BATON ROUGE / CAPITOL 1,2015,10,18,114
BATON ROUGE / CAPITOL 1,2015,10,19,74
BATON ROUGE / CAPITOL 1,2015,10,20,126
BATON ROUGE / CAPITOL 1,2015,10,21,77
BATON ROUGE / CAPITOL 1,2015,10,22,69
BATON ROUGE / CAPITOL 1,2015,10,23,129
BATON ROUGE / CAPITOL 1,2015,10,27,30
BATON ROUGE / CAPITOL 1,2015,10,28,67
BATON ROUGE / CAPITOL 1,2015,10,29,155
BATON ROUGE / CAPITOL 1,2015,10,30,175
BATON ROUGE / CAPITOL 1,2015,11,3,82
BATON ROUGE / CAPITOL 1,2015,11,4,82
BATON ROUGE / CAPITOL 1,2015,11,5,86
BATON ROUGE / CAPITOL 1,2015,11,6,79
BATON ROUGE / CAPITOL 1,2015,11,7,37
BATON ROUGE / CAPITOL 1,2015,11,8,61
BATON ROUGE / CAPITOL 1,2015,11,9,65
BATON ROUGE / CAPITOL 1,2015,11,10,111
BATON ROUGE / CAPITOL 1,2015,11,11,75
BATON ROUGE / CAPITOL 1,2015,11,12,57
BATON ROUGE / CAPITOL 1,2015,11,14,72
BATON ROUGE / CAPITOL 1,2015,11,15,85
BATON ROUGE / CAPITOL 1,2015,11,16,81
BATON ROUGE / CAPITOL 1,2015,11,17,50
BATON ROUGE / CAPITOL 1,2015,11,20,74
BATON ROUGE / CAPITOL 1,2015,11,21,100
BATON ROUGE / CAPITOL 1,2015,11,23,25
BATON ROUGE / CAPITOL 1,2015,11,24,71
BATON ROUGE / CAPITOL 1,2015,11,25,86
BATON ROUGE / CAPITOL 1,2015,11,26,77
BATON ROUGE / CAPITOL 1,2015,11,27,75
BATON ROUGE / CAPITOL 1,2015,11,28,74
BATON ROUGE / CAPITOL 1,2015,11,29,70
BATON ROUGE / CAPITOL 1,2015,11,30,58
BATON ROUGE / CAPITOL 1,2015,12,2,59
BATON ROUGE / CAPITOL 1,2015,12,3,47
BATON ROUGE / CAPITOL 1,2015,12,4,52
BATON ROUGE / CAPITOL 1,2015,12,5,82
BATON ROUGE / CAPITOL 1,2015,12,6,129
BATON ROUGE / CAPITOL 1,2015,12,7,115
BATON ROUGE / CAPITOL 1,2015,12,8,210
BATON ROUGE / CAPITOL 1,2015,12,9,156
BATON ROUGE / CAPITOL 1,2015,12,10,94
BATON ROUGE / CAPITOL 1,2015,12,11,83
BATON ROUGE / CAPITOL 1,2015,12,12,80
BATON ROUGE / CAPITOL 1,2015,12,13,57
BATON ROUGE / CAPITOL 1,2015,12,14,44
BATON ROUGE / CAPITOL 1,2015,12,15,88
BATON ROUGE / CAPITOL 1,2015,12,16,92
BATON ROUGE / CAPITOL 1,2015,12,17,53
BATON ROUGE / CAPITOL 1,2015,12,18,43
BATON ROUGE / CAPITOL 1,2015,12,19,73
BATON ROUGE / CAPITOL 1,2015,12,20,76
BATON ROUGE / CAPITOL 1,2015,12,21,64
BATON ROUGE / CAPITOL 1,2015,12,22,63
BATON ROUGE / CAPITOL 1,2015,12,23,81
BATON ROUGE / CAPITOL 1,2015,12,24,105
BATON ROUGE / CAPITOL 1,2015,12,25,86
BATON ROUGE / CAPITOL 1,2015,12,26,85
BATON ROUGE / CAPITOL 1,2015,12,27,91
BATON ROUGE / CAPITOL 1,2015,12,28,29
BATON ROUGE / CAPITOL 1,2015,12,29,51
BATON ROUGE / CAPITOL 1,2015,12,30,55
BATON ROUGE / CAPITOL 1,2015,12,31,57
KENNER,2015,1,1,126
KENNER,2015,1,2,57
KENNER,2015,1,3,42
KENNER,2015,1,4,41
KENNER,2015,1,5,68
KENNER,2015,1,6,93
KENNER,2015,1,7,100
KENNER,2015,1,8,84
KENNER,2015,1,9,64
KENNER,2015,1,10,114
KENNER,2015,1,11,75
KENNER,2015,1,17,145
KENNER,2015,1,18,74
KENNER,2015,1,19,101
KENNER,2015,1,20,112
KENNER,2015,1,21,135
KENNER,2015,1,22,89
KENNER,2015,1,24,55
KENNER,2015,1,30,77
KENNER,2015,2,5,86
KENNER,2015,2,6,84
KENNER,2015,2,11,204
KENNER,2015,2,17,68
KENNER,2015,2,23,81
KENNER,2015,3,1,90
KENNER,2015,3,7,63
KENNER,2015,3,13,30
KENNER,2015,3,19,93
KENNER,2015,3,25,53
KENNER,2015,3,31,43
KENNER,2015,4,6,77
KENNER,2015,4,12,51
KENNER,2015,4,18,49
KENNER,2015,4,24,112
KENNER,2015,4,30,82
KENNER,2015,5,6,45
KENNER,2015,5,19,52
KENNER,2015,5,20,61
KENNER,2015,5,25,38
KENNER,2015,5,28,50
KENNER,2015,6,14,31
KENNER,2015,6,16,103
KENNER,2015,6,20,104
KENNER,2015,6,23,109
KENNER,2015,6,29,94
KENNER,2015,7,5,86
KENNER,2015,7,11,87
KENNER,2015,7,17,207
KENNER,2015,7,23,82
KENNER,2015,7,29,94
KENNER,2015,8,4,70
KENNER,2015,8,10,125
KENNER,2015,8,16,29
KENNER,2015,8,22,48
KENNER,2015,8,28,114
KENNER,2015,9,3,42
KENNER,2015,9,9,61
KENNER,2015,9,15,73
KENNER,2015,9,21,116
KENNER,2015,9,27,41
KENNER,2015,10,3,69
KENNER,2015,10,9,80
KENNER,2015,10,15,122
KENNER,2015,10,21,42
KENNER,2015,10,27,41
KENNER,2015,11,2,31
KENNER,2015,11,8,36
KENNER,2015,11,14,34
KENNER,2015,11,20,54
KENNER,2015,11,26,46
KENNER,2015,12,2,27
KENNER,2015,12,8,132
KENNER,2015,12,14,26
KENNER,2015,12,20,53
KENNER,2015,12,26,49
PORT ALLEN,2015,1,1,102
PORT ALLEN,2015,1,2,97
PORT ALLEN,2015,1,3,36
PORT ALLEN,2015,1,4,44
PORT ALLEN,2015,1,5,62
PORT ALLEN,2015,1,6,91
PORT ALLEN,2015,1,7,78
PORT ALLEN,2015,1,8,63
PORT ALLEN,2015,1,9,84
PORT ALLEN,2015,1,10,66
PORT ALLEN,2015,1,11,99
PORT ALLEN,2015,1,12,78
PORT ALLEN,2015,1,13,82
PORT ALLEN,2015,1,14,77
PORT ALLEN,2015,1,15,71
PORT ALLEN,2015,1,16,105
PORT ALLEN,2015,1,17,122
PORT ALLEN,2015,1,18,67
PORT ALLEN,2015,1,19,112
PORT ALLEN,2015,1,20,156
PORT ALLEN,2015,1,21,140
PORT ALLEN,2015,1,22,73
PORT ALLEN,2015,1,23,34
PORT ALLEN,2015,1,24,41
PORT ALLEN,2015,1,25,40
PORT ALLEN,2015,1,26,46
PORT ALLEN,2015,1,27,67
PORT ALLEN,2015,1,28,90
PORT ALLEN,2015,1,29,105
PORT ALLEN,2015,1,31,95
PORT ALLEN,2015,2,1,227
PORT ALLEN,2015,2,3,82
PORT ALLEN,2015,2,4,88
PORT ALLEN,2015,2,5,85
PORT ALLEN,2015,2,6,107
PORT ALLEN,2015,2,7,92
PORT ALLEN,2015,2,8,51
PORT ALLEN,2015,2,9,67
PORT ALLEN,2015,2,10,123
PORT ALLEN,2015,2,11,248
PORT ALLEN,2015,2,12,122
PORT ALLEN,2015,2,13,115
PORT ALLEN,2015,2,14,139
PORT ALLEN,2015,2,15,228
PORT ALLEN,2015,2,16,145
PORT ALLEN,2015,2,17,74
PORT ALLEN,2015,2,18,81
PORT ALLEN,2015,2,19,60
PORT ALLEN,2015,2,20,71
PORT ALLEN,2015,2,21,49
PORT ALLEN,2015,2,22,53
PORT ALLEN,2015,2,23,68
PORT ALLEN,2015,2,24,62
PORT ALLEN,2015,2,25,35
PORT ALLEN,2015,2,27,112
PORT ALLEN,2015,2,28,79
PORT ALLEN,2015,3,1,76
PORT ALLEN,2015,3,2,62
PORT ALLEN,2015,3,3,47
PORT ALLEN,2015,3,4,57
PORT ALLEN,2015,3,5,33
PORT ALLEN,2015,3,6,38
PORT ALLEN,2015,3,7,64
PORT ALLEN,2015,3,8,140
PORT ALLEN,2015,3,9,110
PORT ALLEN,2015,3,10,56
PORT ALLEN,2015,3,11,43
PORT ALLEN,2015,3,12,62
PORT ALLEN,2015,3,13,43
PORT ALLEN,2015,3,14,79
PORT ALLEN,2015,3,15,104
PORT ALLEN,2015,3,16,109
PORT ALLEN,2015,3,17,94
PORT ALLEN,2015,3,18,122
PORT ALLEN,2015,3,19,92
PORT ALLEN,2015,3,20,95
PORT ALLEN,2015,3,21,117
PORT ALLEN,2015,3,22,52
PORT ALLEN,2015,3,23,35
PORT ALLEN,2015,3,24,68
PORT ALLEN,2015,3,25,88
PORT ALLEN,2015,3,26,82
PORT ALLEN,2015,3,27,46
PORT ALLEN,2015,3,28,66
PORT ALLEN,2015,3,29,71
PORT ALLEN,2015,3,30,69
PORT ALLEN,2015,3,31,48
PORT ALLEN,2015,4,1,76
PORT ALLEN,2015,4,2,82
PORT ALLEN,2015,4,3,97
PORT ALLEN,2015,4,4,49
PORT ALLEN,2015,4,5,66
PORT ALLEN,2015,4,6,81
PORT ALLEN,2015,4,7,83
PORT ALLEN,2015,4,8,74
PORT ALLEN,2015,4,9,66
PORT ALLEN,2015,4,10,67
PORT ALLEN,2015,4,11,58
PORT ALLEN,2015,4,12,53
PORT ALLEN,2015,4,13,51
PORT ALLEN,2015,4,14,55
PORT ALLEN,2015,4,15,69
PORT ALLEN,2015,4,16,58
PORT ALLEN,2015,4,17,82
PORT ALLEN,2015,4,18,60
PORT ALLEN,2015,4,19,39
PORT ALLEN,2015,4,20,49
PORT ALLEN,2015,4,21,67
PORT ALLEN,2015,4,22,79
PORT ALLEN,2015,4,23,114
PORT ALLEN,2015,4,24,153
PORT ALLEN,2015,4,25,102
PORT ALLEN,2015,4,26,119
PORT ALLEN,2015,4,28,110
PORT ALLEN,2015,4,29,93
PORT ALLEN,2015,4,30,87
PORT ALLEN,2015,5,1,113
PORT ALLEN,2015,5,2,136
PORT ALLEN,2015,5,3,137
PORT ALLEN,2015,5,4,83
PORT ALLEN,2015,5,5,76
PORT ALLEN,2015,5,6,65
PORT ALLEN,2015,5,7,62
PORT ALLEN,2015,5,8,61
PORT ALLEN,2015,5,9,74
PORT ALLEN,2015,5,10,82
PORT ALLEN,2015,5,11,99
PORT ALLEN,2015,5,12,93
PORT ALLEN,2015,5,13,131
PORT ALLEN,2015,5,15,62
PORT ALLEN,2015,5,16,97
PORT ALLEN,2015,5,17,81
PORT ALLEN,2015,5,18,56
PORT ALLEN,2015,5,19,85
PORT ALLEN,2015,5,20,64
PORT ALLEN,2015,5,21,51
PORT ALLEN,2015,5,22,88
PORT ALLEN,2015,5,23,99
PORT ALLEN,2015,5,24,87
PORT ALLEN,2015,5,25,69
PORT ALLEN,2015,5,26,43
PORT ALLEN,2015,5,27,66
PORT ALLEN,2015,5,28,72
PORT ALLEN,2015,5,29,61
PORT ALLEN,2015,5,30,62
PORT ALLEN,2015,5,31,41
PORT ALLEN,2015,6,1,80
PORT ALLEN,2015,6,2,84
PORT ALLEN,2015,6,3,95
PORT ALLEN,2015,6,4,127
PORT ALLEN,2015,6,5,141
PORT ALLEN,2015,6,6,132
PORT ALLEN,2015,6,11,75
PORT ALLEN,2015,6,12,88
PORT ALLEN,2015,6,13,102
PORT ALLEN,2015,6,14,43
PORT ALLEN,2015,6,15,69
PORT ALLEN,2015,6,16,138
PORT ALLEN,2015,6,17,120
PORT ALLEN,2015,6,18,70
PORT ALLEN,2015,6,19,104
PORT ALLEN,2015,6,20,100
PORT ALLEN,2015,6,21,117
PORT ALLEN,2015,6,22,120
PORT ALLEN,2015,6,23,161
PORT ALLEN,2015,6,24,152
PORT ALLEN,2015,6,25,102
PORT ALLEN,2015,6,26,25
PORT ALLEN,2015,7,1,75
PORT ALLEN,2015,7,2,148
PORT ALLEN,2015,7,3,152
PORT ALLEN,2015,7,4,106
PORT ALLEN,2015,7,5,98
PORT ALLEN,2015,7,6,97
PORT ALLEN,2015,7,7,104
PORT ALLEN,2015,7,8,138
PORT ALLEN,2015,7,9,59
PORT ALLEN,2015,7,10,102
PORT ALLEN,2015,7,11,106
PORT ALLEN,2015,7,16,67
PORT ALLEN,2015,7,17,59
PORT ALLEN,2015,7,18,79
PORT ALLEN,2015,7,19,140
PORT ALLEN,2015,7,20,120
PORT ALLEN,2015,7,21,82
PORT ALLEN,2015,7,22,65
PORT ALLEN,2015,7,23,89
